Country,City,Yield,Text,meanYield,Text_numbeo,CountryCity,latitude,longitude
Belgium,Ostend,3.4597314932873324,"                                       Price  Rent Yield
Neighbor                Apartments                      
Oostend (all locations) 0-Studio    $146,237  $549  4.5%
                        1-Bedroom   $198,642  $597  3.6%
                        2-Bedroom   $267,518  $739  3.3%
                        3-Bedroom   $364,344  $848  2.8%",,,"Ostend, Belgium",51.2258565,2.919496
Bolivia,Cochabamba,5.846153846153846,"                                          Price  Rent Yield
Neighbor                   Apartments                      
Cochabamba (all locations) 0-Studio     $62,000  $330  6.4%
                           1-Bedroom    $45,000  $300  8.0%
                           2-Bedroom    $78,000  $380  5.8%
                           3-Bedroom   $106,000  $450  5.1%
                           4+Bedroom   $180,000  $750  5.0%",,,"Cochabamba, Bolivia",-17.401245799999998,-66.16756808852
Bolivia,La Paz,6.153846153846154,"                                      Price    Rent Yield
Neighbor               Apartments                        
La Paz (all locations) 0-Studio     $52,600    $350  8.0%
                       1-Bedroom    $69,000    $362  6.3%
                       2-Bedroom   $105,000    $376  4.3%
                       3-Bedroom   $132,000    $550  5.0%
                       4+Bedroom   $195,000  $1,000  6.2%",5.586201176487428,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom    $62,952  $276  5.3%
                  3-Bedroom   $138,496  $501  4.3%
Outside of Center 1-Bedroom    $42,523  $234  6.6%
                  3-Bedroom    $93,551  $461  5.9%","La Paz, Bolivia",-16.4955455,-68.1336229
Bolivia,Santa Cruz,6.947368421052631,"                                          Price  Rent  Yield
Neighbor                   Apartments                       
Santa Cruz (all locations) 0-Studio     $45,000  $400  10.7%
                           1-Bedroom    $59,900  $400   8.0%
                           2-Bedroom    $95,000  $550   6.9%
                           3-Bedroom   $124,500  $650   6.3%
                           4+Bedroom   $240,000  $750   3.8%",6.695275712564475,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom    $57,399  $401  8.4%
                  3-Bedroom   $126,278  $618  5.9%
Outside of Center 1-Bedroom    $43,120  $267  7.4%
                  3-Bedroom    $94,865  $472  6.0%","Santa Cruz, Bolivia",-17.7834936,-63.1820853
Bosnia and Herzegovina,Banja Luka,3.8987148492174577,"                                          Price  Rent Yield
Neighbor                   Apartments                      
Banja Luka (all locations) 0-Studio     $76,209  $179  2.8%
                           1-Bedroom    $69,420  $179  3.1%
                           2-Bedroom    $78,592  $281  4.3%
                           3-Bedroom   $117,834  $383  3.9%
                           4+Bedroom   $153,223  $562  4.4%",3.0419204428396025,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom   $101,268  $298  3.5%
                  3-Bedroom   $222,791  $451  2.4%
Outside of Center 1-Bedroom    $70,758  $212  3.6%
                  3-Bedroom   $155,668  $331  2.6%","Banja Luka, Bosnia and Herzegovina",44.7720845,17.1917651
Bosnia and Herzegovina,Sarajevo,4.423724041251759,"                                  Price  Rent Yield
Neighbor           Apartments                      
Center             0-Studio     $47,971  $179  4.5%
                   1-Bedroom    $58,434  $204  4.2%
                   2-Bedroom   $102,067  $306  3.6%
                   3-Bedroom   $162,899  $511  3.8%
                   4+Bedroom   $191,401  $715  4.5%
Ilidža             0-Studio     $35,224  $179  6.1%
                   1-Bedroom    $82,674  $199  2.9%
                   2-Bedroom    $77,061  $306  4.8%
                   3-Bedroom   $112,785  $385  4.1%
                   4+Bedroom   $150,669  $511  4.1%
New Sarajevo       0-Studio     $47,716  $179  4.5%
                   1-Bedroom    $60,730  $204  4.0%
                   2-Bedroom    $91,351  $255  3.3%
                   3-Bedroom   $146,977  $408  3.3%
                   4+Bedroom   $175,184  $613  4.2%
Sarajevo-Novi Grad 0-Studio     $48,482  $153  3.8%
                   1-Bedroom    $62,261  $204  3.9%
                   2-Bedroom    $76,550  $250  3.9%
                   3-Bedroom   $100,537  $332  4.0%
                   4+Bedroom   $122,578  $511  5.0%
Stari Grad         1-Bedroom    $58,686  $204  4.2%
                   2-Bedroom   $102,782  $344  4.0%
                   3-Bedroom   $157,183  $613  4.7%
                   4+Bedroom   $183,867  $920  6.0%",2.638358502926941,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom   $123,216  $294  2.9%
                  3-Bedroom   $271,075  $484  2.1%
Outside of Center 1-Bedroom    $72,792  $207  3.4%
                  3-Bedroom   $160,142  $322  2.4%","Sarajevo, Bosnia and Herzegovina",43.80239875,18.42884459230194
Bosnia and Herzegovina,Tuzla,,,2.5881505642523055,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom    $91,130  $222  2.9%
                  3-Bedroom   $200,486  $350  2.1%
Outside of Center 1-Bedroom    $67,645  $169  3.0%
                  3-Bedroom   $148,819  $279  2.2%","Tuzla, Bosnia and Herzegovina",44.5391105,18.675193
Brazil,Belo Horizonte,,,4.3199080243349925,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom    $83,100  $291  4.2%
                  3-Bedroom   $182,820  $577  3.8%
Outside of Center 1-Bedroom    $50,430  $207  4.9%
                  3-Bedroom   $110,946  $411  4.4%","Belo Horizonte, Brazil",-19.9225776,-43.9451356
Brazil,Brasilia,,,4.268733797940874,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom   $108,065  $386  4.3%
                  3-Bedroom   $237,743  $975  4.9%
Outside of Center 1-Bedroom    $68,136  $224  3.9%
                  3-Bedroom   $149,900  $531  4.3%","Brasilia, Brazil",-15.7934036,-47.8823172
Brazil,Campinas,,,4.409887192131916,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom    $72,640  $347  5.7%
                  3-Bedroom   $159,809  $614  4.6%
Outside of Center 1-Bedroom    $65,000  $228  4.2%
                  3-Bedroom   $143,001  $456  3.8%","Campinas, Brazil",-22.90556,-47.06083
Brazil,Curitiba,,,4.046623045658104,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom    $85,264  $311  4.4%
                  3-Bedroom   $187,582  $531  3.4%
Outside of Center 1-Bedroom    $60,626  $214  4.2%
                  3-Bedroom   $133,376  $430  3.9%","Curitiba, Brazil",-25.4295963,-49.2712724
Brazil,Florianopolis,,,4.602339478703116,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom    $95,200  $406  5.1%
                  3-Bedroom   $209,440  $758  4.3%
Outside of Center 1-Bedroom    $71,500  $279  4.7%
                  3-Bedroom   $157,300  $593  4.5%","Florianopolis, Brazil",-27.5973002,-48.5496098
Brazil,Fortaleza,2.3641673974135013,"                                         Price  Rent Yield
Neighbor                  Apartments                      
Fortaleza (all locations) 0-Studio     $73,579  $113  1.8%
                          1-Bedroom    $62,151  $179  3.5%
                          2-Bedroom   $113,344  $283  3.0%
                          3-Bedroom   $340,033  $623  2.2%
                          4+Bedroom   $434,487  $856  2.4%",3.9370089785423614,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom    $78,622  $238  3.6%
                  3-Bedroom   $172,968  $453  3.1%
Outside of Center 1-Bedroom    $38,062  $141  4.4%
                  3-Bedroom    $83,735  $296  4.2%","Fortaleza, Brazil",-3.7304512,-38.5217989
Brazil,Guarapari,5.0724115959712925,"                                         Price  Rent Yield
Neighbor                  Apartments                      
Center - Centro           0-Studio     $49,116  $227  5.5%
                          1-Bedroom    $90,676  $378  5.0%
                          2-Bedroom   $141,681  $529  4.5%
                          3-Bedroom   $311,697  $718  2.8%
Guarapari (all locations) 0-Studio     $50,060  $227  5.4%
                          1-Bedroom    $79,341  $340  5.1%
                          2-Bedroom   $136,013  $567  5.0%
                          3-Bedroom   $264,470  $690  3.1%",,,"Guarapari, Brazil",-20.6718755,-40.4984617
Brazil,Porto Alegre,,,4.549265323057823,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom    $77,334  $325  5.0%
                  3-Bedroom   $170,135  $598  4.2%
Outside of Center 1-Bedroom    $64,167  $261  4.9%
                  3-Bedroom   $141,168  $482  4.1%","Porto Alegre, Brazil",-30.0324999,-51.2303767
Brazil,Recife,7.334045563479918,"                                      Price    Rent Yield
Neighbor               Apartments                        
Recife (all locations) 0-Studio     $59,506    $416  8.4%
                       1-Bedroom    $66,247    $472  8.5%
                       2-Bedroom   $103,899    $635  7.3%
                       3-Bedroom   $255,025  $1,322  6.2%
                       4+Bedroom   $283,361  $1,111  4.7%",,,"Recife, Brazil",-8.0584933,-34.8848193
Brazil,Rio de Janeiro,3.7694739445138783,"                                              Price    Rent Yield
Neighbor                       Apartments                        
Center - Centro                0-Studio     $55,629    $173  3.7%
                               1-Bedroom    $91,884    $261  3.4%
                               2-Bedroom   $169,614    $604  4.3%
                               3-Bedroom   $374,058    $460  1.5%
                               4+Bedroom   $467,093    $767  2.0%
Rio De Janeiro (all locations) 0-Studio     $85,008    $217  3.1%
                               1-Bedroom    $97,287    $230  2.8%
                               2-Bedroom   $217,243    $729  4.0%
                               3-Bedroom   $481,714  $1,918  4.8%
                               4+Bedroom   $748,115  $2,350  3.8%",4.60580203893705,"                                 Price  Rent Yield
Neighbor          Apartments                      
City Center       1-Bedroom   $110,699  $404  4.4%
                  3-Bedroom   $243,538  $843  4.2%
Outside of Center 1-Bedroom    $66,377  $280  5.1%
                  3-Bedroom   $146,029  $588  4.8%","Rio de Janeiro, Brazil",-22.9110137,-43.2093727
Brazil,Salvador,5.76594185194234,"                                        Price    Rent Yield
Neighbor                 Apartments                        
SALVADOR (all locations) 0-Studio     $71,032    $403  6.8%
                         1-Bedroom    $71,785    $345  5.8%
                         2-Bedroom   $110,511    $531  5.8%
                         3-Bedroom   $258,884  $1,131  5.2%
                         4+Bedroom   $402,708  $1,342  4.0%",,,"Salvador, Brazil",-12.9822499,-38.4812772
